"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Xavier Bishop","G","5-8","150","SO","Springfield, IL"
"1","Marco Smith","G","6-2","165","FR","Kansas City, KS"
"2","Isaiah Ross","G","6-4","195","SO","Davenport, IA"
"3","Brandon McKissic","G","6-3","195","FR","Ferguson, MO"
"4","Danny Dixon","F","6-10","230","JR","Grosse Pointe Park, MI"
"5","Jordan Giles","F","6-7","225","SO","Tuscaloosa, AL"
"10","Broderick Robinson","G","6-1","195","SR","Grand Junction, CO"
"11","Tony Jackson","F","6-5","205","FR","Montgomery, AL"
"12","Kaleb Roy","G","6-3","180","FR","Shaker Heights, OH"
"14","Mo Ahmed","C","7-2","235","JR","Tulsa, OK"
"15","Robert Knar","G","6-1","185","SR","Mundelein, IL"
"22","Brandon Suggs","F","6-8","220","SO","Rockford, IL"
"25","Steve Dulley","G","6-3","200","FR","Kansas City, MO"
"30","Aleer Leek","F","6-9","225","JR","Juba, South Sudan"
"33","Marvin Nesbitt Jr.","G","6-4","180","FR","Chicago, IL"
"--","Lavell Boyd","NA","--","--","--","--"
