"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Mike McGuirl","G","6-2","190","FR","Ellington, CT"
"1","Mawdo Sallah","F","6-9","235","SR","Latri Kunda, Gambia"
"2","Cartier Diarra","G","6-4","190","FR","Florence, SC"
"3","Kamau Stokes","G","6-0","170","JR","Baltimore, MD"
"5","Barry Brown","G","6-3","195","JR","Saint Petersburg, FL"
"11","Brian Patrick","G","6-5","195","SO","Fort Lauderdale, FL"
"12","Mason Schoen","G","6-2","185","SR","Overland Park, KS"
"14","Makol Mawien","F","6-9","225","SO","West Valley City, UT"
"20","Xavier Sneed","F","6-5","212","SO","St. Louis, MO"
"21","James Love III","F","6-11","225","FR","Fort Lauderdale, FL"
"23","Amaad Wainright","G","6-2","200","JR","Kansas City, MO"
"24","Pierson McAtee","F","6-6","200","SO","Manhattan, KS"
"32","Dean Wade","F","6-0","228","JR","Saint John, KS"
"34","Levi Stockard III","F","6-8","239","FR","St. Louis, MO"
"35","Patrick Muldoon","F","6-7","210","JR","Basehor, KS"
"40","Kade Kinnamon","G","6-0","175","JR","Saint John, KS"
"45","Nigel Shadd","F","6-9","235","FR","Mesa, AZ"
