"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Jacob Gilyard","G","5-9","160","FR","Kansas City, MO"
"1","Joe Kirby","G","6-1","205","SR","Fort Lauderdale, FL"
"2","Khwan Fore","G","6-0","175","JR","Huntsville, AL"
"3","Bryce Schneider","G","6-5","175","FR","Myrtle Beach, SC"
"4","Nathan Cayo","G","6-6","205","FR","Montreal, PQ"
"5","Nick Sherod","G","6-4","230","SO","Richmond, VA"
"11","De'Monte Buckingham","G","6-4","230","SO","Richmond, VA"
"12","Phoenix Ford","F","6-8","210","FR","Saint Petersburg, FL"
"13","Solly Stansbury","F","6-7","225","JR","Toms River, NJ"
"15","Niko King","G","6-3","190","SO","Landover, MD"
"21","Tomas Verbinskis","G","6-7","210","FR","Klaipeda, Lithuania"
"22","Sullivan Kulju","F","6-6","220","FR","New Berlin, WI"
"25","Jordan Madrid-Andrews","F","6-8","240","SR","Park Hill, CO"
"30","Keith Oddo","G","6-1","185","JR","Roanoke, VA"
"31","Jordan Gaitley","G","6-4","190","JR","Haverford, PA"
"32","Julius Johnson","G","6-3","200","JR","Cocoa, FL"
"33","Grant Golden","F","6-10","260","FR","Winchester, VA"
"44","Paul Friendshuh","F","6-10","240","JR","New Prague, MN"
