"Number","Name","Position","Height","Weight","Class","Hometown"
"2","Max Hazzard","G","5-10","170","SO","Los Angeles, CA"
"4","Justin Wertner","G","6-4","203","FR","Memphis, TN"
"5","Jonathan Galloway","F","6-10","235","JR","Brentwood, CA"
"11","John Edgar Jr.","F","6-5","217","SO","Chino Hills, CA"
"13","Brandon Smith","F","6-5","190","JR","Santa Ana, CA"
"14","Evan Leonard","G","6-1","190","SO","Cerritos, CA"
"23","Darrian Traylor","G","6-4","210","SO","Las Vegas, NV"
"24","Eyassu Worku","G","6-2","170","SO","Artesia, CA"
"25","Spencer Rivers","G","6-2","200","JR","Winter Park, FL"
"35","Solomon Ruddell","C","7-1","255","FR","Los Osos, CA"
"42","Tommy Rutherford","F","6-8","220","SO","El Cajon, CA"
"50","Elston Jones","F","6-9","275","JR","Goodyear, AZ"
"55","Brad Greene","C","6-10","320","SO","Lone Pine, CA"
"--","Riley Welch","G","6-0","185","FR","Los Angeles, CA"
"--","Collin Welp","F","6-9","235","FR","Seattle, WA"
