"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Isaiah Pineiro","F","6-7","215","JR","Auburn, CA"
"1","Tyler Williams","G","6-5","190","JR","Plano, TX"
"2","Joey Calcaterra","G","6-3","165","FR","Novato, CA"
"3","Olin Carter","G","6-2","190","JR","Allen, TX"
"4","Mitch Schafer","G","5-10","170","JR","Portland, OR"
"5","Emanuel Hylton","G","6-3","200","FR","Washington, DC"
"10","Andy Nelson","G","6-1","180","SO","Lafayette, CO"
"11","Akim-Jamal Jonah","C","6-11","245","FR","Berlin, Germany"
"12","Juwan Gray","F","6-8","190","SO","Dover, DE"
"13","Jose Martinez","F","6-10","200","SO","Cayey, Puerto Rico"
"14","Andrew Ferguson","C","7-0","230","FR","Perth, WA"
"15","Alex Floresca","F","6-8","240","SO","St. Louis, MO"
"20","Cameron Neubauer","F","6-7","220","SR","Berlin, Germany"
"21","Hunter Summy","G","6-4","180","SO","Southlake, TX"
"22","Isaiah Wright","G","6-2","180","JR","Boise, ID"
"31","Vinny Ferrari","G","5-11","175","FR","Burlingame, CA"
"32","Jake Gilliam","C","6-10","255","FR","San Diego, CA"
