"Number","Name","Position","Height","Weight","Class","Hometown"
"1","Erick Neal","G","5-10","155","SR","Dallas, TX"
"2","DJ Bryant","G","6-0","180","SO","Sarasota, FL"
"3","Nathan Hawkins","G","6-5","205","SR","Garland, TX"
"4","Davion Turner","G","6-9","185","JR","Cedar Hill, TX"
"5","Kaelon Wilson","G","6-2","192","SR","Lancaster, TX"
"11","David Azore","G","6-5","205","FR","Friendswood, TX"
"13","Johnny Hamilton","C","7-0","230","SR","Rio Claro, Trinidad & Tobago"
"15","Scott Muirhead","F","6-3","206","SO","Ennis, TX"
"20","Julian Harris","F","6-5","235","SR","Mansfield, TX"
"21","Pedro Castro","G","6-6","170","FR","Fort Worth, TX"
"22","Link Kabadyundi","C","7-1","274","SR","Montreal, PQ"
"23","Mairega Clarke","G","6-5","184","SR","Queens, NY"
"25","Kevin Hervey","F","6-9","230","SR","Arlington, TX"
"30","Patrick Binzer","G","6-2","183","JR","Weatherford, TX"
"34","Tim Holland","F","6-8","220","FR","Round Rock, TX"
"44","Nils Huizenga","F","6-7","210","FR","Trophy Club, TX"
"--","Deon Barrett","G","5-10","150","SO","Lancaster, TX"
"--","Edric Dennis","G","6-3","188","JR","Dallas, TX"
