"Number","Name","Position","Height","Weight","Class","Hometown"
"1","James Harrison","F","6-5","200","SR","Houston, TX"
"3","Nick Garth","G","6-0","191","JR","Houston, TX"
"5","Avery Sullivan","F","6-8","220","FR","Pflugerville, TX"
"10","Torey Noel","G","5-10","190","SR","Oklahoma City, OK"
"11","Josh Nzeakor","F","6-8","211","JR","Mesquite, TX"
"12","Zjori Bosha","G","6-5","177","SR","Nome, TX"
"15","Tyrin Atwood","G","6-6","203","SO","Beaumont, TX"
"20","Da'Shawn Robinson","G","6-3","210","SR","Houston, TX"
"21","Colton Weisbrod","F","6-5","218","SR","Nederland, TX"
"23","Jordan Foster","C","6-9","225","FR","Lafayette, LA"
"25","Cannon Broussard","G","6-1","170","FR","Beaumont, TX"
"32","Joey Frenchwood","G","6-1","184","SR","Newark, CA"
"--","Vince Holmes","G","6-4","185","JR","Jupiter, FL"
"--","Jordan Hunter","G","5-11","180","JR","Beaumont, TX"
"--","Michael Kolawole","G","6-5","195","JR","Rowlett, TX"
"--","Laquarious Paige","G","6-3","180","JR","West Orange, TX"
