"Number","Name","Position","Height","Weight","Class","Hometown"
"0","TJ Shorts II","G","5-9","160","JR","Tustin, CA"
"2","Stefan Gonzalez","G","6-2","195","JR","Pocatello, ID"
"3","Gio Nelson","G","6-4","186","FR","Corona, CA"
"4","Arell Hennings","G","5-8","150","SR","Seattle, WA"
"5","Siler Schneider","G","6-3","183","JR","Lansing, KS"
"11","Chima Moneke","F","6-6","223","SR","Canberra, ACT"
"13","Matt Neufeld","C","6-11","225","JR","Victoria, BC"
"21","Colin Russell","F","6-10","221","JR","Folsom, CA"
"22","Joe Mooney","G","6-3","187","SO","Wauconda, IL"
"23","Rogers Printup","G","6-4","205","SO","Orange, CA"
"24","Delveion Jackson","G","6-6","210","FR","Boise, ID"
"25","A.J. John","F","6-8","225","JR","Santa Rosa, CA"
"31","Michael Onyebalu","G","6-3","190","SR","Inglewood, CA"
"32","Logan Strom","F","6-8","240","FR","Norfolk, NE"
"42","Jonah Underwood","F","6-8","220","JR","San Jose, CA"
"44","Garrison Goode","F","6-7","225","JR","River Hills, WI"
