"Number","Name","Position","Height","Weight","Class","Hometown"
"00","Jalen Gabbidon","G","6-5","190","FR","Harrisburg, PA"
"02","Eric Monroe","G","6-2","175","SO","San Diego, CA"
"03","Alex Copeland","G","6-3","175","JR","Los Angeles, CA"
"04","Noah Yates","F","6-5","195","SR","Point Pleasant, NJ"
"05","Azar Swain","G","6-0","185","FR","Brockton, MA"
"10","Eric Anderson","F","6-7","220","SR","West Chester, PA"
"11","Makai Mason","G","6-1","185","SR","Greenfield, MA"
"13","Trey Phills","G","6-2","185","JR","Charlotte, NC"
"14","Jameel Alausa","F","6-7","210","FR","Chicago, IL"
"20","Paul Atkinson","F","6-10","220","FR","West Palm Beach, FL"
"22","Austin Williams","F","6-8","235","SO","Jacksonville, FL"
"23","Jordan Bruner","F","6-9","205","SO","Columbia, SC"
"24","Miye Oni","G","6-7","205","SO","Porter Ranch, CA"
"32","Blake Reynolds","F","6-7","240","JR","Jackson, MO"
"33","Wyatt Yess","F","6-8","220","FR","St. Louis, MO"
"34","Thomas Ryan","F","6-4","185","JR","New York, NY"
