"Number","Name","Position","Height","Weight","Class","Hometown"
"1","Deon Lyle","G","6-5","190","JR","Hastings, NE"
"2","Jhivvan Jackson","G","6-0","160","FR","San Juan, Puerto Rico"
"3","Byron Frohnen","F","6-6","215","SO","Las Vegas, NV"
"4","Kyle Massie","G","5-10","160","JR","Helotes, TX"
"5","Giovanni De Nicolao","G","6-3","175","SO","Padova, Italy"
"10","Mitar Stanojevic","F","6-7","200","SO","Belgrade, Serbia"
"11","Austin Karrer","G","6-4","190","SR","New Braunfels, TX"
"15","Adrian Rodriguez","F","6-7","235","FR","Tulsa, OK"
"21","Dante Buford","F","6-7","220","JR","Greenville, SC"
"22","Keaton Wallace","G","6-3","170","FR","Dallas, TX"
"25","Nick Allen","F","6-8","215","JR","Surprise, AZ"
"31","Kendell Ramlal","F","6-8","225","SR","Houston, TX"
"32","James Ringholt","C","6-10","230","SR","Brisbane, QLD"
"35","George Willborn III","G","6-3","195","SO","Chicago, IL"
"41","Toby Van Ry","F","6-10","210","JR","Fort Collins, CO"
