"Number","Name","Position","Height","Weight","Class","Hometown"
"3","E.J. Stephens","G","6-3","169","FR","Plantation, FL"
"4","Eric Stafford","G","6-5","172","SR","Pitman, NJ"
"5","Hunter Janacek","G","6-5","187","SO","Houston, TX"
"11","Justin Jaworski","G","6-1","188","FR","Schwenksville, PA"
"12","Auston Evans","G","6-6","190","JR","Mckinney, TX"
"13","Matt Klinewski","F","6-8","235","SR","Voorhees, NJ"
"14","Cal Reichwein","G","6-3","210","SO","Doylestown, PA"
"21","Alex Petrie","G","6-3","200","FR","Midlothian, VA"
"23","Lukas Jarrett","F","6-7","205","SO","Northport, NY"
"24","Kyle Stout","G","6-6","193","SO","Schnecksville, PA"
"33","Paulius Zalys","F","6-7","215","JR","Kaunas, Lithuania"
"44","Dylan Hastings","F","6-8","206","FR","Quarryville, PA"
"54","Myles Cherry","F","6-9","239","SO","Newcastle, England"
