"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Torry Johnson","G","6-3","165","JR","Chicago, IL"
"1","Carlos Hines","G","--","--","FR","Chicago, IL"
"2","Corey Brown","F","6-8","225","JR","Hollywood, FL"
"3","Gino Littles","G","6-1","165","SR","Phoenix, AZ"
"4","Jojo Anderson","G","6-3","170","SO","Houston, TX"
"5","Omar Ndiaye","G","6-1","165","JR","Santa Fe, NM"
"10","Malcolm Allen","G","6-3","185","SR","Las Vegas, NV"
"12","Kye De Laveaga","G","6-1","190","JR","Scottsdale, AZ"
"14","Karl Harris","G","6-5","185","JR","Chicago, IL"
"15","Nik Mains","F","6-8","195","FR","Phoenix, AZ"
"21","Luke Avdalovic","G","6-4","185","FR","Folsom, CA"
"22","Brooks Debisschop","F","6-9","230","SO","West Linn, OR"
"23","Lenell Henry","F","--","--","FR","Chicago, IL"
"32","Chris Bowling","G","6-7","175","SO","Gilbert, AZ"
"33","Isaiah Thomas","F","6-9","220","JR","Oakland, CA"
"35","Aziz Seck","G","6-7","185","SO","Dakar, Senegal"
"55","Ruben Fuamba","F","6-9","230","JR","Kinshasa, Congo"
