"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Anthony Catotti","F","6-4","200","SR","Oviedo, FL"
"1","B.J. Taylor","G","6-2","200","JR","Orlando, FL"
"2","Terrell Allen","G","6-3","183","SO","Upper Marlboro, MD"
"3","A.J. Davis","F","6-9","215","SR","Atlanta, GA"
"4","Ceasar DeJesus","G","6-2","195","FR","Jersey City, NJ"
"5","Myles Douglas","F","6-8","215","FR","Edgewood, MD"
"10","Dayon Griffin","G","6-4","208","JR","Saint Petersburg, FL"
"11","Rokas Ulvydas","F","6-11","235","SO","Kaunas, Lithuania"
"13","Daniel Lewis","G","6-5","175","FR","Atlanta, GA"
"15","Aubrey Dawkins","F","6-6","205","JR","Durham, NC"
"20","Brock Stephenson","G","6-0","190","SO","Miami, FL"
"21","Chad Brown","F","6-9","240","JR","Deltona, FL"
"22","Chance McSpadden","G","6-4","184","SO","Winter Haven, FL"
"24","Tacko Fall","C","7-6","295","JR","Dakar, Senegal"
"25","Tate Morse","G","6-4","165","SR","Orlando, FL"
"33","Djordjije Mumin","G","6-5","210","SR","Podgorica, Montenegro"
"35","Collin Smith","C","6-11","235","SO","Jacksonville, FL"
"51","Nathan Laing","G","6-1","185","SR","Lillington, NC"
