"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Geno Crandall","G","6-4","180","JR","Minneapolis, MN"
"1","Marlon Stewart","G","6-3","200","SO","Eldridge, IA"
"2","Josh Collins","F","6-6","230","JR","Minneapolis, MN"
"3","Billy Brown","G","6-3","190","SO","Spirit Lake, IA"
"5","Aanen Moody","G","6-3","175","FR","Dickinson, ND"
"10","Jaqwan McCauley","G","6-6","215","JR","High Point, NC"
"11","Jafar Kinsey","G","6-3","200","JR","Syracuse, NY"
"13","Dale Jones","F","6-8","225","SR","Waterloo, IA"
"15","Cortez Seales","G","6-4","190","JR","Eldridge, IA"
"21","Ethan Igbanugo","G","--","--","FR","Lakeville, MN"
"22","Carter Brooks","F","6-7","210","SO","Lakeville, MN"
"23","Kienan Walter","F","6-8","195","SO","Vancouver, WA"
"24","Garrett Franken","F","6-7","195","FR","Atlantic, IA"
"30","Tray Buchanan","G","6-1","180","FR","East Moline, IL"
"32","Conner Avants","F","6-7","235","JR","Edmond, OK"
