"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Stanley Umude","G","6-6","195","FR","San Antonio, TX"
"1","Jack Stensgard","G","6-3","180","FR","Inver Grove Heights, MN"
"2","Carlton Hurst","G","6-3","195","SR","Denver, CO"
"3","Triston Simpson","G","6-2","190","SO","Lincoln, NE"
"5","Joshua Doss","G","6-4","200","SR","Chicago, IL"
"11","Josh Williams","G","6-1","200","FR","Houston, TX"
"12","Trey Burch-Manning","F","6-6","210","JR","Federal Way, WA"
"13","Matt Mooney","G","6-3","210","JR","Wauconda, IL"
"20","Brandon Armstrong","G","6-5","205","SO","San Antonio, TX"
"22","Tyler Peterson","G","6-4","210","SO","Lino Lakes, MN"
"23","Walter Prevost","F","6-8","215","FR","Houston, TX"
"24","Brady Delimont","G","6-4","185","FR","Ainsworth, NE"
"25","Tyler Hagedorn","F","6-10","235","JR","Norfolk, NE"
"31","Dan Jech","F","6-9","230","JR","Rochester, MN"
"33","Logan Power","F","6-6","230","JR","Lincoln, NE"
"34","Nick Fuller","F","6-7","215","SR","Sun Prairie, WI"
"45","Austin Sparks","F","6-8","240","SR","Denver, CO"
