"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Jaylen Barford","G","6-3","202","SR","Jackson, TN"
"1","Trey Thompson","F","6-9","265","SR","Madison, AR"
"2","Adrio Bailey","F","6-7","217","SO","Campti, LA"
"3","Khalil Garland","G","6-5","198","FR","Little Rock, AR"
"4","Daryl Macon","G","6-3","185","SR","Little Rock, AR"
"5","Arlando Cook","F","6-8","215","SR","St. Louis, MO"
"10","Daniel Gafford","F","6-11","234","FR","El Dorado, AR"
"11","Jalen Harris","G","6-2","164","SO","Raleigh, NC"
"13","Dustin Thomas","F","6-8","225","SR","Texarkana, TX"
"15","Jonathan Holmes","G","5-10","190","SO","Columbia, IL"
"20","Darious Hall","F","6-6","210","FR","Little Rock, AR"
"22","Gabe Osabuohien","F","6-8","219","FR","Toronto, ON"
"23","C.J. Jones","G","6-5","175","SO","Birmingham, AL"
"31","Anton Beard","G","6-0","185","SR","North Little Rock, AR"
