"Number","Name","Position","Height","Weight","Class","Hometown"
"0","T.J. Parham","F","6-7","210","SO","Chicago, IL"
"1","Sandy Cohen III","G","6-6","200","JR","Seymour, WI"
"2","PJ Pipes","G","6-2","195","FR","Woodridge, IL"
"3","Khalil Small","G","6-2","215","SR","Chicago, IL"
"4","Simeon Parker","G","5-9","170","FR","Madison, WI"
"11","Sukhjot Bains","F","6-6","205","JR","Delta, BC"
"13","Trevian Bell","G","6-6","220","FR","Joliet, IL"
"15","Manny Patterson","F","6-8","220","FR","Chicago, IL"
"21","Kameron Hankerson","G","6-5","200","SO","Novi, MI"
"30","Hunter Crist","G","6-3","190","FR","Crown Point, IN"
"33","Cody Schwartz","G","6-8","210","JR","De Pere, WI"
"34","Will Chevalier","F","6-8","225","FR","Kimberly, WI"
"42","David Jesperson","F","6-8","220","SR","Merrill, WI"
