"Number","Name","Position","Height","Weight","Class","Hometown"
"1","Mike Cunningham","G","6-1","190","SO","Washington, DC"
"3","Jure Span","G","6-4","177","SO","Ljubljana, Slovenia"
"4","Ramel Thompkins","F","6-7","215","JR","Vidalia, GA"
"5","Tim Hart","G","6-3","175","FR","Plano, TX"
"11","Deion Holmes","G","6-3","195","SO","Chesnee, SC"
"13","Carson Smith","F","6-6","205","JR","Fort Mill, SC"
"15","Philip Whittington","F","6-9","215","SO","Columbus, GA"
"21","Blake Edwards","G","6-0","180","SO","Chapin, SC"
"23","Thomas Booker","G","6-3","175","FR","Bowling Green, KY"
"24","Malik Moore","F","6-6","190","SO","Asheville, NC"
"25","Nick Kornieck","F","6-7","205","FR","Henderson, NV"
"33","Jacob Schulte","F","6-7","230","JR","Newport, KY"
