"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Rob Marberry","C","6-7","215","SO","Nashville, TN"
"3","Michael Buckland","G","6-5","190","FR","High Point, NC"
"5","Nathan Moran","G","5-10","160","JR","Franklin, TN"
"11","Asa Duvall","G","6-2","195","JR","Brentwood, TN"
"12","Matt Rose","F","6-7","200","SO","Lexington, KY"
"20","John Matt Merritt","G","6-0","155","FR","Nashville, TN"
"21","Kenny Cooper","G","6-0","180","FR","Nashville, TN"
"22","Eli Pepper","F","6-9","205","SO","Princeton, KY"
"23","Aaron Korn","G","6-4","210","JR","Frankton, IN"
"24","Garrison Mathews","G","6-5","210","SO","Franklin, TN"
"25","Kenny Bunton","F","6-6","200","FR","Cleveland, TN"
"55","George Brammeier","C","6-10","235","JR","Brandon, FL"
