"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Ryan Jones","G","6-3","185","SO","Rio Rancho, NM"
"1","Rinardo Perry","G","6-4","180","FR","Washington, DC"
"3","Stefan Borovac","G","6-8","210","FR","Stoney Creek, ON"
"5","Dontavious Smith","F","6-8","200","SO","Cullen, LA"
"10","Jahad Thomas","G","6-2","210","JR","Williamsport, PA"
"11","Isaac White","G","6-0","178","SO","Ashland, OH"
"12","Josh Gantz","G","6-7","215","SO","Grove City, OH"
"21","Jordan Shea","G","6-4","195","SO","Madison, WI"
"22","Matt Harris","G","6-1","198","JR","Erie, PA"
"23","Logan Primerano","G","6-4","180","SO","Peru, IN"
"35","Connor Bennett","F","6-10","230","FR","Wilmington, MA"
"44","Cameron Wolter","F","6-8","235","FR","Fishers, IN"
