"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Albert Almanza","G","6-6","195","SO","Austin, TX"
"1","Demetrius Levarity","F","6-7","200","JR","New Orleans, LA"
"2","Cameron Delaney","G","6-4","205","SO","Harker Heights, TX"
"5","Jesse Lopez Jr.","F","6-7","210","JR","El Paso, TX"
"11","John Dewey III","G","6-1","170","SO","Bronx, NY"
"15","Josh Delaney","G","6-1","173","SO","Harker Heights, TX"
"20","Jamal Williams","G","6-5","200","JR","Houston, TX"
"22","Marcus Harris","G","6-1","180","JR","SAN ANTONIO, TX"
"23","Christopher Galbreath Jr.","F","6-7","210","JR","Chicago, IL"
"33","Justin Van Pelt","C","6-11","220","FR","Cypress, TX"
