"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Josh Cunningham","F","6-7","225","SO","Chicago, IL"
"1","Darrell Davis","G","6-5","174","JR","Detroit, MI"
"2","Sam Miller","F","6-9","238","SO","Arlington, VA"
"10","Jack Parsley","F","6-5","225","JR","Granville, OH"
"12","Trey Landers","G","6-4","219","FR","Huber Heights, OH"
"15","John Crosby","G","6-2","194","SO","Baltimore, MD"
"20","Xeyrius Williams","F","6-8","210","SO","Springfield, OH"
"23","Jack Westerfield","G","6-1","180","SO","Cincinnati, OH"
"24","Adam Goines","G","6-3","193","FR","Cincinnati, OH"
"33","Ryan Mikesell","F","6-7","210","SO","Saint Henry, OH"
"44","Joey Gruden","G","6-2","172","JR","Leesburg, VA"
"50","Kostas Antetokounmpo","F","6-10","190","FR","Athens, Greece"
"51","Ben Kanieski","G","6-3","196","FR","Brecksville, OH"
