"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Jaekwon Carliyle","G","5-10","177","FR","Philadelphia, PA"
"1","Donald Ralls","G","6-1","185","JR","Philadelphia, PA"
"2","Jermaine Marrow","G","6-1","182","FR","Newport News, VA"
"3","Trey Carver","G","6-5","256","FR","Elizabeth City, NC"
"11","Tre Houston","G","6-1","155","FR","Atlanta, GA"
"12","Imani Miller","G","6-1","185","SO","Knoxville, TN"
"15","Branden Aughburns","F","6-9","230","SO","Queens, NY"
"21","Devon Oakley","G","6-3","185","SO","Chesapeake, VA"
"22","Trevond Barnes","F","6-9","210","SO","Lafayette, AL"
"23","Kalin Fisher","G","6-2","180","SO","Chicago, IL"
"25","Akim Mitchell","G","6-5","200","SO","Charlotte, NC"
"31","Charles Wilson-Fisher","F","6-9","205","JR","Los Angeles, CA"
"33","Lysander Bracey","G","6-4","156","FR","Charlotte, NC"
"35","Rasheed Stanley","C","7-1","295","SO","Duluth, GA"
"45","Eugene Marshall III","G","6-3","170","FR","Hackensack, NJ"
