"Number","Name","Position","Height","Weight","Class","Hometown"
"1","T.J. Henderson","G","6-0","160","SO","Indianapolis, IN"
"2","Anthony Jones","G","6-5","210","FR","Indianapolis, IN"
"10","Nick Rogers","G","6-1","170","SO","Indianapolis, IN"
"12","Chad Hudson","G","5-11","175","FR","Jeffersonville, IN"
"20","Grant Sinn","G","6-2","180","SO","Spencerville, IN"
"22","D.J. McCall","G","6-6","190","SO","Fort Wayne, IN"
"24","Evan Hall","F","6-7","200","SO","Hindman, KY"
"25","Ron Patterson","G","6-2","200","JR","Indianapolis, IN"
"32","Elyjah Goss","F","6-7","190","FR","Bolingbrook, IL"
"33","Giovanni Fraser","F","6-8","235","FR","Coral Springs, FL"
"35","Noah Thomas","F","6-9","235","FR","Whitestown, IN"
"40","Evan Borgman","F","6-9","205","FR","Batesville, IN"
"45","Aaron Brennan","F","6-6","225","JR","Noblesville, IN"
