"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Kendall Smith","G","6-3","190","JR","Antioch, CA"
"1","Micheal Warren","G","6-5","180","JR","Washington, DC"
"2","Rakim Lubin","F","6-8","257","SO","Miami, FL"
"3","Darin Johnson","G","6-5","191","JR","Sacramento, CA"
"4","Tavrion Dawson","F","6-8","202","JR","Long Beach, CA"
"5","Mahamadou Kaba-Camara","C","7-0","273","FR","Conakry, Guinea"
"10","Jason Richardson","G","6-2","210","SO","Hawthorne, CA"
"12","Siyao Sun","F","6-10","245","FR","Beijing, China"
"13","Julian Richardson","G","6-3","201","JR","Woodland Hills, CA"
"14","Mehran Nazarian","G","6-3","185","SO","Hawthorne, CA"
"15","Antonio Bruno","G","5-9","155","FR","Youngstown, OH"
"23","Jerron Wilbut","G","6-3","180","JR","Chicago, IL"
"24","Reggie Theus Jr.","F","6-6","217","JR","Los Angeles, CA"
"42","Blair Orr","C","6-8","252","SO","Camarillo, CA"
"45","Dylan Johns","C","6-11","240","JR","Cambridge, England"
"--","Lyrik Shreiner","G","6-3","190","SO","Phoenix, AZ"
"--","Anthony Swan","F","6-7","196","JR","Los Angeles, CA"
