"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Aaron Robinson","G","6-6","215","SO","Takoma Park, MD"
"2","Reggie Oliver","G","6-1","185","JR","West Linn, OR"
"3","Mikey Dixon","G","6-2","160","SO","New Castle, DE"
"4","Phil Winston","G","6-2","185","JR","Lakewood, WA"
"10","Cameron Young","G","6-6","190","JR","Los Angeles, CA"
"13","Chaise Daniels","F","6-9","240","JR","Meriden, CT"
"14","Andrew Robinson","G","6-6","215","SO","Takoma Park, MD"
"25","Ja'Kwan Jones","F","6-7","190","SO","Newburgh, NY"
"32","Peter Kiss","G","6-5","190","FR","New York, NY"
"33","Greg Tarca","G","6-4","195","JR","Montgomery, NJ"
"34","Abdulai Bundu","F","6-6","210","SO","Upper Marlboro, MD"
