"Number","Name","Position","Height","Weight","Class","Hometown"
"1","Aleks Abrams","F","6-8","265","SO","Newbury Park, CA"
"2","Trevor John","G","6-3","183","SO","Danville, CA"
"3","Donovan Fields","G","5-10","160","SO","Newburgh, NY"
"4","Jaylen Shead","G","6-1","170","SO","Pflugerville, TX"
"5","Mark Crowe","G","6-5","180","FR","Dallas, TX"
"10","Ridge Shipley","G","6-0","185","SR","Carrollton, TX"
"11","Taylor Sutlive","G","6-3","194","JR","SAN ANTONIO, TX"
"13","Kyle Toth","G","6-2","175","SR","Sunnyvale, CA"
"15","Josh Martin","F","6-8","212","JR","Seattle, WA"
"20","Victor Joseph","G","6-0","170","JR","Rancho Cucamonga, CA"
"21","Luke Meikle","F","6-9","209","JR","Tacoma, WA"
"23","Alec Raven","G","6-5","193","SO","Santa Rosa, CA"
"25","Josh Mishler","G","6-5","195","JR","Fountain Valley, CA"
"30","Hank Hollingsworth","F","6-10","235","FR","Chelan, WA"
"35","Jakub Niziol","F","6-7","210","SO","Wroclaw, Poland"
"44","Zach Gordon","F","6-8","239","SR","Lynnwood, WA"
