"Number","Name","Position","Height","Weight","Class","Hometown"
"0","D'Mitrik Trice","G","6-0","178","FR","Huber Heights, OH"
"1","Brevin Pritzl","G","6-3","195","FR","De Pere, WI"
"2","Aleem Ford","F","6-8","208","FR","Lawrenceville, GA"
"4","Matt Ferris","G","6-6","200","SO","Appleton, WI"
"5","Aaron Moesch","F","6-8","226","JR","Green Bay, WI"
"11","Jordan Hill","G","6-4","172","JR","Pasadena, CA"
"15","Charles Thomas IV","F","6-8","252","SO","Highland, MD"
"20","T.J. Schlundt","G","6-5","191","SO","Oconomowoc, WI"
"21","Khalil Iverson","G","6-5","212","SO","Delaware, OH"
"22","Ethan Happ","F","6-10","232","SO","Milan, IL"
"25","Alex Illikainen","F","6-9","232","SO","Grand Rapids, MN"
"31","Michael Ballard","G","6-4","194","FR","Oak Park, IL"
"33","Andy Van Vliet","F","7-0","224","SO","Antwerp, Belgium"
