"Number","Name","Position","Height","Weight","Class","Hometown"
"1","Troy Thompson","G","6-4","190","JR","Oakland, CA"
"4","Yusef Yakubu","F","6-7","225","JR","Buffalo, NY"
"5","Tevin Bellinger","G","6-0","180","SR","Hutto, TX"
"10","Lavonne Davis","F","6-8","200","FR","Cleveland, OH"
"11","Ja'Donta Blakley","G","6-2","180","SR","Lake Charles, LA"
"12","JD Wallace","C","6-9","205","JR","Dallas, TX"
"13","Evans Ganapamo","F","6-7","195","JR","New Orleans, LA"
"14","Zachary Hamilton","F","6-4","200","JR","Houston, TX"
"15","Nolan Wilson","F","6-6","230","JR","Laredo, TX"
"21","Shay'rone Jett","F","6-8","190","JR","Hartsville, SC"
"22","Shaquille Preston","G","6-4","185","FR","New Orleans, LA"
"30","L.J. Westbrook","G","6-3","180","JR","Salem, OR"
