"Number","Name","Position","Height","Weight","Class","Hometown"
"2","Paul Miller","G","6-6","200","JR","Waukesha, WI"
"4","Malik Clements","G","6-3","215","JR","Madison, WI"
"11","Jared Samuelson","G","6-3","180","FR","Gretna, NE"
"12","Zach Rammelt","G","6-2","195","FR","Racine, WI"
"13","Khy Kabellis","G","6-5","185","SO","Escondido, CA"
"21","A.J. Jacobson","G","6-6","210","JR","Fargo, ND"
"22","Cameron Hunter","G","6-3","175","FR","Olathe, KS"
"23","Deng Geu","F","6-8","210","FR","Sioux Falls, SD"
"24","Tyson Ward","G","6-6","175","FR","Tampa, FL"
"25","Blaze Irwin","G","6-6","190","FR","Wahpeton, ND"
"30","Spencer Eliason","F","6-9","240","SO","Chadron, NE"
"32","Evan Wesenberg","F","6-6","215","SO","Germantown, WI"
"42","Dylan Miller","F","6-8","240","SO","Panama, IL"
