"Number","Name","Position","Height","Weight","Class","Hometown"
"10","Ryan Maas","G","6-1","170","SO","Pekin, IL"
"11","Delo Bruster","G","5-11","170","SO","Overland Park, KS"
"14","Lynrick Moxey","G","6-2","190","JR","Exuma, Bahamas"
"15","Dalan Ancrum","G","6-6","180","JR","Round Rock, TX"
"22","Jalen Morgan","F","6-8","195","SO","Indianapolis, IN"
"24","James Claar","F","6-8","205","SO","Bolingbrook, IL"
"25","Noah Wells","G","6-2","175","SO","Champaign, IL"
"32","Jeremiah Usiosefe","G","6-5","215","FR","Hamilton, ON"
"34","Chris Snyder","C","6-10","235","JR","Cameron Park, CA"
"40","C.J. Duff","G","6-1","185","FR","Waukegan, IL"
"44","Jordan Hughes","C","6-10","235","SO","Schaumburg, IL"
"52","Brandon Gilbeck","C","6-11","250","SO","Spring Green, WI"
