"Number","Name","Position","Height","Weight","Class","Hometown"
"2","Terrell Lewis","G","5-7","150","JR","St. Louis, MO"
"3","Casey Teson","G","6-2","190","SO","St. Charles, MO"
"4","Montell Goodwin","G","6-2","190","JR","Cleveland, OH"
"5","Ray Crossland","F","6-6","220","JR","St. Louis, MO"
"11","Logan Koch","G","6-1","200","FR","Shawnee, KS"
"12","Marshawn Blackmon","F","6-5","200","SO","Saint Peters, MO"
"21","DeVantae' Price","G","6-2","190","JR","Tamms, IL"
"25","Muusa Dama","F","6-9","225","JR","Parakou, Benin"
"32","Patrick Muldoon","F","6-7","215","SO","Basehor, KS"
"40","Lucas Jones","F","6-8","205","SO","Prairie Village, KS"
"54","Justin Earls","F","6-7","220","JR","Chicago, IL"
"55","Aboubacar Diallo","F","6-9","200","SO","Abidjan, Ivory Coast"
