"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Caleb Morris","G","6-3","190","FR","Vista, CA"
"1","Dane Norman","F","6-9","190","SO","San Diego, CA"
"2","CJ Siples","G","6-3","205","JR","Cibolo, TX"
"3","Sid Tomes","G","6-4","204","FR","Woodbury, MN"
"4","Daniel Hummer","G","6-0","175","SO","Upper Arlington, OH"
"5","Zach Kocur","G","6-3","200","SR","Denver, CO"
"10","Nicholas Wells","G","6-5","200","FR","Marietta, GA"
"12","Lavelle Scottie","F","6-6","181","FR","Fort Worth, TX"
"13","LeSean Brown","G","6-2","185","FR","SAN ANTONIO, TX"
"14","Malik Abbott","G","6-3","190","SO","North Las Vegas, NV"
"15","Jacob Van","G","6-2","185","JR","Mansfield, TX"
"20","Trevor Lyons","G","6-3","190","JR","Newport News, VA"
"22","Pervis Louder","G","6-3","185","SO","Raleigh, NC"
"23","Kobi Betts","G","6-3","190","FR","Pueblo, CO"
"25","Kyle Broekhuis","F","6-7","210","SR","Colorado Springs, CO"
"30","Jonathan DeWane","F","6-8","210","FR","Jacksonville, FL"
"31","Garett Scheer","F","6-6","200","FR","Las Vegas, NV"
"32","Ryan Manning","F","6-6","200","JR","Sacramento, CA"
"33","Frank Toohey","C","6-7","220","JR","Elmhurst, IL"
"35","Hayden Graham","F","6-5","195","SR","Austin, TX"
"40","Brendan Leonard","C","6-8","230","JR","Olympia, WA"
"41","Keegan Culp","F","6-5","200","FR","Carmel, IN"
"43","Ryan Swan-Ford","F","6-6","227","FR","Aurora, CO"
