"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Jaylan Robertson","G","6-1","170","JR","Clinton, NC"
"1","Kevin Holmes Jr.","F","6-9","190","SO","Virginia Beach, VA"
"2","Artur Labinowicz","G","6-4","190","FR","Charlotte, NC"
"3","Joseph Williams-Powell","F","6-7","210","JR","Saginaw, MI"
"4","Christian Adams","G","6-3","190","SO","Winston-salem, NC"
"5","Jaylen Shaw","G","6-1","190","JR","Hartsville, SC"
"10","Shivaughn Wiggins","G","5-11","180","SR","Charlotte, NC"
"11","Josh Peterson","G","5-10","165","FR","Woodbridge, VA"
"12","Michel Enanga","F","6-5","215","SR","Yaounde, Cameroon"
"15","Amidou Bamba","F","6-8","240","FR","Toronto, ON"
"20","Demario Beck","F","6-8","220","JR","Cochran, GA"
"22","Elijah Wilson","G","6-4","205","SR","Wilmington, NC"
"32","Josh Coleman","C","6-9","240","SO","Alpharetta, GA"
"45","Colton Ray-St Cyr","G","6-5","195","SR","Williamsburg, VA"
