"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Chris Lewis","F","6-9","235","FR","Alpharetta, GA"
"2","James McLean","G","6-0","185","SO","Atherton, CA"
"3","Tommy McCarthy","G","6-0","175","SO","Rancho Santa Fe, CA"
"11","Bryce Aiken","G","6-0","175","FR","Randolph, NJ"
"13","Andre Chatfield","G","6-4","185","JR","Lilburn, GA"
"14","Balsa Dragovic","F","6-10","220","SO","Zemun, Serbia"
"20","Justin Bassey","G","6-5","210","FR","Denver, CO"
"21","Zach Yoshor","G","6-6","205","JR","Houston, TX"
"22","Christian Juzang","G","6-2","175","FR","Tarzana, CA"
"23","Weisner Perez","F","6-6","210","SO","Berwyn, IL"
"24","Chris Egi","F","6-9","220","JR","Markham, ON"
"25","Corey Johnson","G","6-5","200","SO","Ottawa, ON"
"31","Seth Towns","F","6-7","205","FR","Columbus, OH"
"32","Robbie Feinberg","G","6-3","200","SO","Hidden Hills, CA"
"35","Robert Baker","F","6-10","202","FR","Woodstock, GA"
"44","Henry Welsh","F","6-10","250","FR","Redondo Beach, CA"
