"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Immanuel Griggs","F","6-8","200","JR","Newnan, GA"
"2","Mohamed Abuarisha","G","6-7","200","FR","Hadera, Israel"
"3","Derrick Green","G","6-3","195","FR","Baltimore, MD"
"4","Tyrik Edwards","G","5-10","165","FR","Hopkinsville, KY"
"5","Des Curry","G","6-0","175","JR","Jacksonville, AL"
"10","Deshawn Jones","G","6-3","195","JR","Gulfport, MS"
"11","Jacara Cross","F","6-8","250","FR","Lithonia, GA"
"12","Norbertas Giga","F","6-10","245","JR","Kaunas, Lithuania"
"21","Malcolm Drumwright","G","6-2","185","JR","Rancho Cucamonga, CA"
"25","Keeto Browne","G","5-11","195","SO","Sydney, NSW"
"31","Christian Cunningham","F","6-7","215","SO","Albuquerque, NM"
"33","Andre Statam","G","6-6","240","SO","Cape Girardeau, MO"
"34","Ashton Spears","G","6-2","175","FR","Independence, LA"
"--","JaQuail Townser","G","6-3","195","SR","Alton, IL"
