"Number","Name","Position","Height","Weight","Class","Hometown"
"0","Jordan Davis","G","6-2","185","SO","Las Vegas, NV"
"1","Gerad Davis","G","6-3","195","JR","Las Vegas, NV"
"2","Kyle Carey","G","6-6","190","FR","London, England"
"3","DJ Miles","G","6-6","195","JR","Lakewood, CO"
"4","Tyler Loose","G","6-0","180","JR","Laramie, WY"
"5","Mike Ranson","G","6-2","185","FR","Pueblo, CO"
"10","Ibrahim Sylla","F","6-8","220","SO","Denver, CO"
"11","Andre Spight","G","6-3","170","JR","Burbank, CA"
"12","Jonah Radebaugh","G","6-2","165","FR","Thornton, CO"
"13","Chaz Glotta","G","6-2","170","SO","O' Fallon, MO"
"21","Roberto Vercellino","F","6-7","210","FR","Torino, Italy"
"25","Kai Edwards","F","6-9","215","FR","Amsterdam, Netherlands"
"33","Jeremy Verhagen","F","6-10","220","JR","Florence, AZ"
